Date,Open,High,Low,Close,Adj Close,Volume
07.01.2003,10357.34,10357.34,9665.35,9752.86,9752.86,151279600
08.01.2003,9752.86,10161.21,9690.72,10161.21,10161.21,154326700
09.01.2003,10161.21,10228.67,9889.31,10225.82,10225.82,165609300
10.01.2003,10225.82,10354.45,10102.38,10204.05,10204.05,194338100
13.01.2003,10204.05,10412.73,10098.92,10412.73,10412.73,137108900
14.01.2003,10412.73,10504.93,10037.73,10124.88,10124.88,176817200
15.01.2003,10124.88,10396.09,10091.42,10280.69,10280.69,118955700
16.01.2003,10280.69,10475.52,10268.94,10467.87,10467.87,106559700
17.01.2003,10467.87,10467.87,10209.63,10348.33,10348.33,86225390
20.01.2003,10348.33,10590.28,10144.44,10590.28,10590.28,117368800
21.01.2003,10590.28,10764.25,10455.89,10570.4,10570.4,133138100
22.01.2003,10570.4,10665.63,10397.27,10544.69,10544.69,111048000
23.01.2003,10544.69,10881.88,10505.69,10881.88,10881.88,167968600
24.01.2003,10881.88,10881.88,10626.65,10825.87,10825.87,160149700
27.01.2003,10825.87,11018.84,10641.95,10931.12,10931.12,199265200
28.01.2003,10931.12,10936.12,10634.62,10742.9,10742.9,202351200
29.01.2003,10742.9,10742.9,10549.31,10725.66,10725.66,166770300
30.01.2003,10725.66,10945.73,10660.58,10945.73,10945.73,261761700
31.01.2003,10945.73,11032.03,10764.59,11032.03,11032.03,157691200
03.02.2003,11032.03,11163.38,10851.55,11122.03,11122.03,143610500
04.02.2003,11122.03,11161.8,10538.46,10658.31,10658.31,188158600
05.02.2003,10658.31,10659.85,10357.55,10659.85,10659.85,127817000
06.02.2003,10659.85,10921.78,10659.85,10921.78,10921.78,180598900
07.02.2003,10921.78,11018.67,10814.08,11013.83,11013.83,135217100
17.02.2003,11013.83,11302.52,10810.9,11302.52,11302.52,165023100
18.02.2003,11302.52,11775.49,11207.36,11775.49,11775.49,323896200
19.02.2003,11775.49,12025.94,11523.79,11607.31,11607.31,346280100
20.02.2003,11607.31,11990.44,11464.83,11669.31,11669.31,399161300
21.02.2003,11669.31,11780.26,11540.85,11754,11754,237369700
24.02.2003,11754,12015.22,11268.02,11392.58,11392.58,252690400
25.02.2003,11392.58,11443.66,11110.03,11272.71,11272.71,139927600
26.02.2003,11272.71,11501.19,11018.75,11291.93,11291.93,200896800
27.02.2003,11291.93,11509.96,11216.32,11486.83,11486.83,164017200
28.02.2003,11486.83,11574.44,11310.36,11574.44,11574.44,129220500
03.03.2003,11574.44,11574.44,10060.95,10128.88,10128.88,180667100
04.03.2003,10128.88,10620.71,10128.88,10616.13,10616.13,215874400
05.03.2003,10616.13,10983.09,10517.55,10815.49,10815.49,299164700
06.03.2003,10815.49,10879.69,10665.96,10841.8,10841.8,169244500
07.03.2003,10841.8,10976.15,10757.16,10961.29,10961.29,161528100
10.03.2003,10961.29,11110.68,10731.89,10817.49,10817.49,134290300
11.03.2003,10817.49,10817.49,10516.77,10744.68,10744.68,104882800
12.03.2003,10744.68,10744.68,10518.19,10614.05,10614.05,92275480
13.03.2003,10614.05,10674.13,10391.72,10666.63,10666.63,86560780
14.03.2003,10666.63,10666.63,10453.59,10604.3,10604.3,82944380
17.03.2003,10604.3,10604.3,9269.96,9482.92,9482.92,172362100
18.03.2003,9482.92,10581.5,9482.92,10581.5,10581.5,197412200
19.03.2003,10581.5,10581.5,9646.57,9938.21,9938.21,227377500
20.03.2003,9938.21,10152.89,9604.93,9644.31,9644.31,161566300
21.03.2003,9644.31,9644.31,8951.29,9406.56,9406.56,180319300
24.03.2003,9406.56,9406.56,8792.18,8892.65,8892.65,112314900
25.03.2003,8892.65,9333.54,8892.65,9187.88,9187.88,199625200
26.03.2003,9187.88,9721.85,9187.88,9408.46,9408.46,151118200
27.03.2003,9408.46,9572.25,9356.2,9572.25,9572.25,113676000
28.03.2003,9572.25,9631.43,9407.66,9631.43,9631.43,112767500
31.03.2003,9631.43,9644.9,9371.49,9475.09,9475.09,94734330
01.04.2003,9475.09,9773.83,9475.09,9773.83,9773.83,122668100
02.04.2003,9773.83,9874.53,9610.71,9804.88,9804.88,194258800
03.04.2003,9804.88,10200.9,9804.88,10153.15,10153.15,192948600
04.04.2003,10153.15,10504.17,10153.15,10415.02,10415.02,270601900
07.04.2003,10415.02,10777.81,10415.02,10742.99,10742.99,220551900
08.04.2003,10742.99,10775.27,10445.38,10512.85,10512.85,225198400
09.04.2003,10512.85,10896.99,10308.82,10886.18,10886.18,253340600
10.04.2003,10886.18,10892.42,10156.28,10629.66,10629.66,393081600
11.04.2003,10629.66,10745.92,10512.46,10565.92,10565.92,229528300
14.04.2003,10565.92,11103.38,10565.92,11103.38,11103.38,411048800
15.04.2003,11103.38,11379.06,11103.38,11169.03,11169.03,532019400
16.04.2003,11169.03,11370.09,11100.15,11366,11366,366114900
17.04.2003,11366,11454.2,11135.61,11219.24,11219.24,331690100
18.04.2003,11219.24,11341.03,11173.43,11254.04,11254.04,190652000
21.04.2003,11254.04,11529.4,11254.04,11504.66,11504.66,343102000
22.04.2003,11504.66,11575.93,11366.41,11405.17,11405.17,305166300
24.04.2003,11405.17,11405.17,11066.85,11119.61,11119.61,313912400
25.04.2003,11119.61,11359.96,11095.37,11341.38,11341.38,242203500
28.04.2003,11341.38,11504.11,11268.4,11311.13,11311.13,201286400
29.04.2003,11311.13,11462.04,11232.82,11436.18,11436.18,167844400
30.04.2003,11436.18,11624.39,11436.18,11509.95,11509.95,286875200
01.05.2003,11509.95,11621.36,11410.23,11467.63,11467.63,240552200
02.05.2003,11467.63,11495.92,11248.63,11300.73,11300.73,165769300
05.05.2003,11300.73,11407.12,11095.45,11112.14,11112.14,156151500
06.05.2003,11112.14,11232.83,10838.5,10962.94,10962.94,218597300
07.05.2003,10962.94,10962.94,10608.65,10676.29,10676.29,221979600
08.05.2003,10676.29,10835.99,10676.29,10783.86,10783.86,200590900
09.05.2003,10783.86,10839.68,10576.35,10640.41,10640.41,154191500
12.05.2003,10640.41,10765.79,10621.5,10712.87,10712.87,186783200
13.05.2003,10712.87,10819.99,10521.89,10590.69,10590.69,214388600
14.05.2003,10590.69,10591.36,10352.62,10393.31,10393.31,135804300
15.05.2003,10393.31,10485.43,10167.68,10229.41,10229.41,141220000
16.05.2003,10229.41,10335,10222.46,10306.25,10306.25,98048280
20.05.2003,10306.25,10427,10184.39,10427,10427,130557800
21.05.2003,10427,10602.69,10384.87,10540.85,10540.85,269004400
22.05.2003,10540.85,10723.55,10540.85,10695.19,10695.19,229488700
23.05.2003,10695.19,11056.25,10694.8,11056.25,11056.25,305371300
26.05.2003,11056.25,11244.28,11014.68,11125.34,11125.34,400711300
27.05.2003,11125.34,11184.24,10975.55,11088.85,11088.85,223982700
28.05.2003,11088.85,11457.11,11088.85,11437.4,11437.4,388251600
29.05.2003,11437.4,11613.53,11368.73,11407.09,11407.09,341319000
30.05.2003,11407.09,11496.22,11315.05,11381.42,11381.42,208785800
02.06.2003,11381.42,11602.74,11379.99,11579.26,11579.26,233074500
03.06.2003,11579.26,11632.7,11223.02,11346.5,11346.5,235382300
04.06.2003,11346.5,11440.91,11036.96,11084.67,11084.67,179430400
05.06.2003,11084.67,11203.38,11003.89,11129.74,11129.74,145762100
06.06.2003,11129.74,11258.71,10928.72,10973.38,10973.38,164942400
09.06.2003,10973.38,10973.38,10652.75,10827.78,10827.78,121974900
10.06.2003,10827.78,10904.96,10629.66,10644.74,10644.74,113281500
11.06.2003,10644.74,10658.41,10441.09,10597.31,10597.31,121335700
12.06.2003,10597.31,10626.67,10396.32,10489.19,10489.19,126000100
13.06.2003,10489.19,10719.57,10473.83,10713.85,10713.85,130143000
16.06.2003,10713.85,11036.69,10659.43,11036.69,11036.69,209937900
17.06.2003,11036.69,11224.58,11036.69,11169.2,11169.2,233716200
18.06.2003,11169.2,11314.44,11020.61,11107.52,11107.52,266200700
19.06.2003,11107.52,11122.54,10858.8,10902.53,10902.53,140108100
20.06.2003,10902.53,10990.66,10745.16,10783.91,10783.91,133182400
23.06.2003,10783.91,10838.83,10683.87,10747.5,10747.5,84361550
24.06.2003,10747.5,10887.29,10710.17,10756.82,10756.82,107858600
25.06.2003,10756.82,10762.2,10650.99,10740.19,10740.19,77012510
26.06.2003,10740.19,10948.1,10740.19,10927.8,10927.8,128890400
27.06.2003,10927.8,11012.93,10922.15,10981.24,10981.24,87159880
30.06.2003,10981.24,10994.07,10814.57,10884.43,10884.43,118044500
01.07.2003,10884.43,10974.41,10682.42,10749.83,10749.83,108885200
02.07.2003,10749.83,10796.07,10636.74,10690.94,10690.94,98817630
03.07.2003,10690.94,10759.63,10602.66,10726.55,10726.55,93912940
04.07.2003,10726.55,10808.69,10429.11,10502.88,10502.88,131944400
07.07.2003,10502.88,10502.88,10181.72,10351.83,10351.83,105178600
08.07.2003,10351.83,10546.88,10286.92,10546.88,10546.88,136574600
09.07.2003,10546.88,10546.88,10268.87,10364.93,10364.93,110894100
10.07.2003,10364.93,10467.79,10331.09,10399.67,10399.67,133722800
11.07.2003,10399.67,10538.18,10370.69,10454.92,10454.92,107483000
14.07.2003,10454.92,10712.99,10454.92,10658.81,10658.81,140412800
15.07.2003,10658.81,10924.01,10652.31,10918.57,10918.57,259158000
16.07.2003,10918.57,10993.27,10750.88,10791.41,10791.41,225648500
17.07.2003,10791.41,10861.37,10685.83,10751.46,10751.46,143696200
18.07.2003,10751.46,10856.85,10724.02,10856.85,10856.85,126708700
21.07.2003,10856.85,10925.83,10755.93,10827.26,10827.26,143287800
22.07.2003,10827.26,10827.26,10508.01,10544.49,10544.49,103363100
23.07.2003,10544.49,10544.49,10359,10463.82,10463.82,91381920
24.07.2003,10463.82,10556.41,10319.29,10475.16,10475.16,111884800
25.07.2003,10475.16,10561.33,10439.34,10561.33,10561.33,99890410
28.07.2003,10561.33,10620.15,10512.54,10598.3,10598.3,83963160
29.07.2003,10598.3,10598.3,10418.3,10478.27,10478.27,69266990
30.07.2003,10478.27,10530.94,10403.62,10444.95,10444.95,58118650
31.07.2003,10444.95,10572.04,10419.82,10572.04,10572.04,73564830
01.08.2003,10572.04,10652.11,10519.1,10621.15,10621.15,81626110
04.08.2003,10621.15,11150.82,10621.15,11112.12,11112.12,224419600
05.08.2003,11112.12,11516.23,11112.12,11499.89,11499.89,389431000
06.08.2003,11499.89,11584.19,11255.62,11311.12,11311.12,269993700
07.08.2003,11311.12,11571.58,11305.9,11547.36,11547.36,225293100
08.08.2003,11547.36,11579.91,11449.19,11558.45,11558.45,180314300
11.08.2003,11558.45,11764.52,11467.79,11762.29,11762.29,144288100
12.08.2003,11762.29,11931.19,11721.5,11860.11,11860.11,329196300
13.08.2003,11860.11,12075.22,11858.87,11916.14,11916.14,249619700
14.08.2003,11916.14,11916.14,11669.7,11794.89,11794.89,127220500
15.08.2003,11794.89,11877.47,11660.22,11877.47,11877.47,107726900
18.08.2003,11877.47,11893.24,11600.88,11661.22,11661.22,117167000
19.08.2003,11661.22,11697.35,11478.68,11688.9,11688.9,106072900
20.08.2003,11688.9,11751.34,11514.22,11556.98,11556.98,165859100
21.08.2003,11556.98,11845.94,11519.41,11845.94,11845.94,135866200
22.08.2003,11845.94,12020.11,11761.62,12001.08,12001.08,228031100
25.08.2003,12001.08,12074.48,11751.96,11797.97,11797.97,200619300
26.08.2003,11797.97,11797.97,11659.9,11735.19,11735.19,132481100
27.08.2003,11735.19,11735.19,11494.03,11623.36,11623.36,147765100
28.08.2003,11623.36,11668.51,11411.74,11508.97,11508.97,135838800
29.08.2003,11508.97,11704.02,11487.42,11611.84,11611.84,160608500
01.09.2003,11611.84,11687.06,11571.26,11652.83,11652.83,116500900
02.09.2003,11652.83,11762.12,11579.02,11637.09,11637.09,133495200
03.09.2003,11637.09,11698.9,11601.05,11671.78,11671.78,111781700
04.09.2003,11671.78,11707.23,11543.22,11636.48,11636.48,133683900
05.09.2003,11636.48,11682.65,11566.66,11631.78,11631.78,112252300
08.09.2003,11631.78,11645.95,11514.58,11581.34,11581.34,90739450
09.09.2003,11581.34,11946.68,11469.84,11946.68,11946.68,209543600
10.09.2003,11946.68,12425.03,11946.68,12317.68,12317.68,507934900
11.09.2003,12317.68,12507.02,12215.76,12507.02,12507.02,296601900
12.09.2003,12507.02,12805.58,12507.02,12715.18,12715.18,375186300
15.09.2003,12715.18,12876.34,12604.2,12662.47,12662.47,231830600
16.09.2003,12662.47,13005.03,12602.95,13005.03,13005.03,271969000
17.09.2003,13005.03,13205.93,12872.78,12958.17,12958.17,414974400
18.09.2003,12958.17,13456.43,12958.17,13419.28,13419.28,486498000
19.09.2003,13419.28,13663.53,13353.86,13663.53,13663.53,440882900
22.09.2003,13663.53,14148.2,13663.53,13845.02,13845.02,602154700
23.09.2003,13845.02,14102.88,13689.36,14031.06,14031.06,390383000
24.09.2003,14031.06,14117.14,13713.77,13798.3,13798.3,318262000
25.09.2003,13798.3,13976.17,13603.41,13935.67,13935.67,320912200
26.09.2003,13935.67,13944.87,13699.22,13758.78,13758.78,195932900
29.09.2003,13758.78,13758.78,13166.46,13255.87,13255.87,225562300
30.09.2003,13255.87,13412.19,12833.87,13055.9,13055.9,239466400
01.10.2003,13055.9,13444.01,13007.82,13444.01,13444.01,255095100
02.10.2003,13444.01,13880.49,13240.88,13880.49,13880.49,387317400
03.10.2003,13880.49,14417.23,13880.49,14210.22,14210.22,721386900
06.10.2003,14210.22,15719.71,14210.22,15719.71,15719.71,964354400
07.10.2003,15719.71,16442.73,15387.26,15482.66,15482.66,1009693000
08.10.2003,15482.66,15699.86,15069.63,15147.76,15147.76,583895700
09.10.2003,15147.76,15215.49,14779.86,14906.97,14906.97,485165800
10.10.2003,14906.97,15461.11,14906.76,15420.6,15420.6,416381100
13.10.2003,15420.6,15692.1,15014.1,15064.83,15064.83,453924300
14.10.2003,15064.83,15317.17,14740.85,15023,15023,499081800
15.10.2003,15023,15461.35,15023,15382.24,15382.24,393083100
16.10.2003,15382.24,15755.71,15382.24,15596.8,15596.8,521498200
17.10.2003,15596.8,15598.57,15205.41,15381.93,15381.93,276284800
20.10.2003,15381.93,15453.43,15222.88,15358.65,15358.65,230081000
21.10.2003,15358.65,15653.48,15235.9,15595.26,15595.26,257084100
22.10.2003,15595.26,15664.76,15250.66,15300.35,15300.35,286586000
23.10.2003,15300.35,15374.04,14691.08,14829.49,14829.49,244495700
24.10.2003,14829.49,15033.34,14725.9,14866.31,14866.31,180541500
27.10.2003,14866.31,14866.31,14392.49,14564.75,14564.75,166150300
28.10.2003,14564.75,14712.29,14429.95,14673.4,14673.4,96197520
30.10.2003,14673.4,15454.59,14604.16,15379.72,15379.72,394525400
31.10.2003,15379.72,15776.24,15379.72,15754.34,15754.34,409212000
03.11.2003,15754.34,16341.19,15754.34,16341.19,16341.19,498255700
04.11.2003,16341.19,16540.92,16137.59,16268.25,16268.25,437071100
05.11.2003,16268.25,16460.69,15964.95,16408.33,16408.33,389086500
06.11.2003,16408.33,16408.33,15409.56,15536.77,15536.77,384917700
07.11.2003,15536.77,15758.82,15403.57,15708.07,15708.07,313934200
10.11.2003,15708.07,15793.71,15477.85,15528.61,15528.61,158974700
11.11.2003,15528.61,15666.13,15132.13,15224.14,15224.14,265078500
12.11.2003,15224.14,15771.44,15121.94,15771.44,15771.44,345653900
13.11.2003,15771.44,16134.52,15744.61,16056.58,16056.58,433742800
14.11.2003,16056.58,16280.58,15944.31,16080.67,16080.67,373137100
17.11.2003,16080.67,16180.72,15614.97,15687.13,15687.13,323545500
18.11.2003,15687.13,15928.65,15647.57,15760.45,15760.45,222508100
19.11.2003,15760.45,15982.5,15644.81,15780.2,15780.2,225420300
20.11.2003,15780.2,16021.5,14617.53,14617.53,14617.53,170072800
01.12.2003,14617.53,16007.59,14617.53,16007.59,16007.59,264059900
02.12.2003,16007.59,16264.64,15911.29,16242,16242,314449200
03.12.2003,16242,16491.08,16147.43,16389.59,16389.59,345276200
04.12.2003,16389.59,16746.16,16164.43,16271.86,16271.86,475790000
05.12.2003,16271.86,16504.8,16242.6,16504.8,16504.8,251123000
08.12.2003,16517.07,16962.52,16517.07,16913.31,16913.31,475820500
09.12.2003,16919,17101.19,16776.51,16861.01,16861.01,492420000
10.12.2003,16861,16892.92,16504.94,16614.74,16614.74,278989400
11.12.2003,16614,16712.31,16472.15,16551.61,16551.61,274080200
12.12.2003,16551.62,17083.5,16551.62,16955.19,16955.19,559325100
15.12.2003,16955.2,17647.87,16955.2,17410,17410,548591500
16.12.2003,17410,17529.85,17158.03,17208.51,17208.51,353153400
17.12.2003,17208,17354.02,17126.66,17230.77,17230.77,258041600
18.12.2003,17230.78,17742.44,17230.78,17742.44,17742.44,354530100
19.12.2003,17742.44,18210.07,17742.44,18206.1,18206.1,519727700
22.12.2003,18204,18439.25,18045.64,18387.58,18387.58,471419700
23.12.2003,18374,18701.09,18184.73,18242.01,18242.01,494539600
24.12.2003,18248,18457.66,18141.08,18239.88,18239.88,326846000
25.12.2003,18238,18459.03,17535.73,17643.74,17643.74,412940800
26.12.2003,17662,17996.8,17628.02,17996.8,17996.8,196675700
29.12.2003,18008,18169.14,17859.26,17973.9,17973.9,205592500
30.12.2003,17973.9,18318.21,17973.9,18292.92,18292.92,211915200
31.12.2003,18292.92,18708.03,18292.92,18625.02,18625.02,211007100
02.01.2004,18625.02,19168.69,18625.02,19147.69,19147.69,307833600
05.01.2004,19147.69,19725.03,19147.69,19696.61,19696.61,405857300
06.01.2004,19710,19921.46,18932.86,19013.84,19013.84,468582700
07.01.2004,18983,19479.82,18670.53,19382.8,19382.8,459999400
08.01.2004,19394,19777.35,19320.73,19404.91,19404.91,339698800
09.01.2004,19404.91,19968.85,19404.91,19926.48,19926.48,363520700
12.01.2004,20022,20190.02,19467.3,19558.81,19558.81,376889300
13.01.2004,19558,19689.63,19250.72,19460.26,19460.26,347962500
14.01.2004,19460,19692.46,18736.59,18818.56,18818.56,385269800
15.01.2004,18828,19076.41,18449.11,18952.22,18952.22,302536000
16.01.2004,18952,19010.69,18239.61,18301.16,18301.16,209434500
19.01.2004,18310,18344.67,17713.03,17788.61,17788.61,195139800
20.01.2004,17788.62,18832.77,17788.62,18832.77,18832.77,294347800
21.01.2004,18857,18980.36,18521.43,18899.94,18899.94,284670800
22.01.2004,18899,18992.09,18397.44,18518.07,18518.07,240150100
26.01.2004,18489,18592.99,18139.48,18356.53,18356.53,184185800
27.01.2004,18423,18658.02,17792.94,17899.53,17899.53,250382500
28.01.2004,17899,18066.86,17563.76,17902.02,17902.02,168418500
29.01.2004,17902,17933.24,16982.77,17282.3,17282.3,184320600
30.01.2004,17324,17568.19,17051.05,17259.25,17259.25,186352900
05.02.2004,17343,17515.97,16961.78,17033.75,17033.75,117451900
06.02.2004,17027,17123.74,16677.66,16965.83,16965.83,139917900
09.02.2004,16948,17653.57,16565.68,17640.97,17640.97,271629500
10.02.2004,17649,17879.38,17370.48,17418.52,17418.52,292781600
11.02.2004,17418.52,18007.59,17418.52,18000.26,18000.26,217426800
12.02.2004,18000.26,18999.38,18000.26,18885.89,18885.89,408222800
13.02.2004,18882,19246.02,18720.72,19000.46,19000.46,234887200
16.02.2004,19000.46,19929.55,19000.46,19324.49,19324.49,362305500
17.02.2004,19317,19525.63,18968.18,19010.14,19010.14,271028300
18.02.2004,18977,19486.81,18761.69,19478.68,19478.68,260846800
19.02.2004,19478,19560.19,18559.99,18605.97,18605.97,283327800
20.02.2004,18624,18710.08,18103.49,18603.83,18603.83,249960200
23.02.2004,18603,18694.19,18227.46,18284.02,18284.02,175969700
24.02.2004,18289,18680.09,18235.14,18497.74,18497.74,249474300
25.02.2004,18497.74,18751.86,18497.74,18707.11,18707.11,270886500
26.02.2004,18707.11,19054.13,18707.11,18771.63,18771.63,317037000
27.02.2004,18774,18987.78,18676.18,18889.19,18889.19,275495000
01.03.2004,18889,19008.88,18711.36,18786.39,18786.39,177630600
02.03.2004,18782,19356.61,18675.69,19356.61,19356.61,280834000
03.03.2004,19363,19364.61,19119.23,19171.91,19171.91,282583500
04.03.2004,19195,19327.44,18888.58,19015.47,19015.47,204266900
05.03.2004,19015,19220.42,18938.34,19165.69,19165.69,233530200
08.03.2004,19165.7,19590.3,19165.7,19495.36,19495.36,347113400
09.03.2004,19495,19826.43,19451.09,19488.47,19488.47,489824800
10.03.2004,19488,19798.78,19418.11,19798.78,19798.78,372853800
11.03.2004,19791,19861.67,19292.11,19381.4,19381.4,343019200
12.03.2004,19374,19595.41,19142.19,19364.41,19364.41,315057800
15.03.2004,19386,19619.3,19381.59,19526.53,19526.53,268002000
16.03.2004,19518,19518.52,19256.82,19321.6,19321.6,270614200
17.03.2004,19364,19491.46,19207.3,19294.5,19294.5,222393400
18.03.2004,19294,19619.19,19123.11,19611.13,19611.13,272357000
19.03.2004,19611.13,20023.86,19611.13,20023.77,20023.77,341261200
22.03.2004,20023.77,20396.86,20023.77,20167.21,20167.21,389169400
23.03.2004,20170,20457.31,19978.92,20185.77,20185.77,402598200
24.03.2004,20185.78,20541.05,20185.78,20347.82,20347.82,619339100
25.03.2004,20279,20501.08,20110.84,20472.61,20472.61,445876900
26.03.2004,20472.61,20913.19,20472.61,20836.11,20836.11,614834000
29.03.2004,20927,21314.98,20568.09,20887,20887,524984700
30.03.2004,20896,20896.53,19945.03,20030.71,20030.71,427504100
31.03.2004,20030,20283.49,19880.48,20190.83,20190.83,340557600
01.04.2004,20190.83,20447.11,20190.83,20322.17,20322.17,298854000
02.04.2004,20322.17,20549.98,20322.17,20485.02,20485.02,279536300
05.04.2004,20480,20610.91,20239.64,20330.9,20330.9,237344300
06.04.2004,20331,20474.72,20154.71,20272.94,20272.94,338825900
07.04.2004,20253,20390.61,19984.17,20040.1,20040.1,284337600
08.04.2004,20026,20026.77,19301.16,19419.78,19419.78,280257000
09.04.2004,19419.79,19729.86,19419.79,19505.17,19505.17,201418700
12.04.2004,19505,19571.73,19107.1,19259.5,19259.5,249899800
13.04.2004,19255,19255.68,18890.8,19104.36,19104.36,253873800
14.04.2004,19104,19410.52,18652.48,18678.22,18678.22,333300900
15.04.2004,18678,18792.16,18328.03,18687.53,18687.53,244552600
16.04.2004,18687.54,19269.46,18687.54,19269.46,19269.46,279817100
19.04.2004,19676,19948.22,19394.33,19935.72,19935.72,295431000
20.04.2004,19935,20026.31,19439.88,19528.06,19528.06,301549000
21.04.2004,19517,19533.78,19191.8,19270.39,19270.39,216734900
22.04.2004,19270,19523.32,19137.27,19431.5,19431.5,226073600
